,0,1,2
DRAXIN,0.004525481141816359,0.005552633881002026,0.0
AGTRAP,0.006590163338657074,0.008725222242398828,0.0
MTHFR,0.007209396896464522,0.0,0.007337604890315791
CLCN6,0.011633604360958855,0.005123063695739701,0.0
KIAA2013,0.01380506537170035,0.0,0.0
PLOD1,0.010039261566398268,0.0,0.0
MFN2,0.010444049824959833,0.0,0.0
MIIP,0.0062203627399290435,0.0,0.0
TNFRSF8,0.00786253097569601,0.0,0.004805320640939333
TNFRSF1B,0.0,0.0,0.0
VPS13D,0.013223847253241994,0.015834980337090042,0.015216483378215493
DHRS3,0.0032338045866170326,0.0,0.0
HNRNPCL1,0.0,0.0,0.0
PRAMEF6,0.0,0.0,0.003988745838800191
LRRC38,0.005245222158327675,0.0,0.005253521349089914
PRDM2,0.019906547200954076,0.020478926144867467,0.01006094513588619
KAZN,0.012733624170964943,0.010910691766041862,-0.0052980527596969244
TMEM51,0.006009992046421308,0.0,0.0
FHAD1,0.008672849583552626,0.0,0.0
EFHD2,0.0,0.0,0.0
CELA2B,0.004215623891461376,0.0,0.006453704162887386
CASP9,0.004091572853033326,0.0,0.0
DNAJC16,0.010515184337075427,0.008620438318742218,0.006712185240641613
DDI2,0.011458400341415036,0.01401309836768463,0.01906144592173043
PLEKHM2,0.008847996149684822,0.008115769425901455,0.012068723847692708
SLC25A34,0.0,0.0,0.005241043527753756
FBLIM1,0.00413538536447205,0.0,0.0
UQCRHL,0.013062854032645493,0.008365890190067768,-0.01170454416175606
SPEN,0.017015331722874033,0.0,0.0066411604889068205
ZBTB17,0.011990392777694894,0.008052313617543942,0.0
FAM131C,0.003294352747533664,0.0,0.013523621177579357
FBXO42,0.009494329538576932,0.018623209142381567,0.012412037010163126
SZRD1,0.013719202264000991,0.0,0.0
SPATA21,0.007073125770612642,0.005602072246189445,0.0
NECAP2,0.015377866167297676,0.0,0.0
NBPF1,0.021141938963350503,0.016871095433772073,0.014060940636610427
CROCC,0.012057383771055911,0.0,0.00955997773550293
ATP13A2,0.006773209585159757,0.008652667718593146,0.0
SDHB,0.01644905895826233,0.004281796383851908,0.0
PADI2,0.01023093863272926,0.023999115787218583,0.020395273080260408
PADI4,0.0027116883212943946,0.0,0.0
RCC2,0.009597600258221827,0.0,0.0
ARHGEF10L,0.003663753656660434,0.008624410323493415,0.007105266827474092
IGSF21,0.0,0.0048009994179146346,0.0
PAX7,0.0037989929854841484,0.0,0.0
IFFO2,0.0028458188465815184,0.006538059147496885,0.006848139768979498
UBR4,0.010501678733207634,0.007941695403706586,0.0
EMC1,0.011010074950071964,0.006790296103616401,0.0
MRTO4,0.006221145969925526,0.0,-0.004333709674234968
AKR7A3,0.002166866171631408,0.0,0.0
AKR7A2,0.011859149255677534,0.0,-0.012140762419979172
PQLC2,0.005004403376186996,0.007713249712840611,0.0
CAPZB,0.012103181994534565,0.013580320712100281,0.0
MINOS1-NBL1,0.005310282068826236,0.0,0.0
NBL1,0.0,0.0,0.0
TMCO4,0.004529352947906467,0.003934540591061254,0.0
OTUD3,0.00668321044661134,0.0,0.0
PLA2G5,0.005825046402905928,0.0,0.0
CAMK2N1,0.030163765277437332,0.0,0.0
MUL1,0.009632082986929132,0.0,0.0
CDA,0.004730109680463057,0.0,0.0
PINK1,0.011165237063580705,0.005245176481801211,-0.005620261072420174
DDOST,0.009266089207311964,0.0,0.0
KIF17,0.0,0.0036923848882127294,0.0
SH2D5,0.0019927039239886046,0.005746596660125383,0.00538623460176999
HP1BP3,0.03307319161291642,-0.005496096924749854,0.0
EIF4G3,0.01590385554910323,0.023045336080531238,0.03137764682850229
ECE1,0.011969773595780758,0.005251911151819727,0.0
NBPF3,0.015017221778808876,0.01128249106681359,0.0
ALPL,0.0,0.0,0.0
RAP1GAP,0.004740245170190821,0.011902627185316955,0.0
USP48,0.01643639306646954,0.013905716121979626,0.014647746379228496
LDLRAD2,0.006091357130090933,0.0,0.0
HSPG2,0.006217648300579233,0.005338012437207423,0.0
CELA3B,0.0033840398549995626,0.0,0.004854806948282792
CDC42,0.020250503636954756,0.010853318135654762,0.0
ZBTB40,0.01170681279360596,0.0,0.0
EPHB2,0.007074507734405416,0.027992970253944358,0.028828104545237328
C1orf234,0.002678169031411883,0.006978135114214086,0.0
KDM1A,0.0077884391963083145,0.005100550272028671,0.004824516898735853
LUZP1,0.005370678860940038,0.007171854730217571,0.0
HNRNPR,0.021151569876176293,0.007564113908293599,0.0
ZNF436,0.008674634736523537,0.0,0.0
TCEA3,0.0039556460494767475,0.0,0.0
ASAP3,0.007151210550902943,0.0,0.006215048712916289
ID3,0.008146525313741059,0.0,-0.007292393170990313
MDS2,0.0,0.008631291123988749,0.0
RPL11,0.04661877759262216,0.0,-0.042388884136611446
TCEB3,0.005968980191786299,0.0,0.0
PITHD1,0.017562880249174018,0.004856872918822034,-0.016769953181627318
LYPLA2,0.002935759763598757,0.0,0.0
GALE,0.0,0.00401846105319607,0.0
HMGCL,0.00941517184904224,0.010520975017513517,0.0
FUCA1,0.003469993886375278,0.004624363158258177,0.0
CNR2,0.0034460902031281902,0.0,0.0
PNRC2,0.012742764471281861,0.0,-0.01399254201645507
SRSF10,0.02297935847019884,0.008887625464170237,0.0
MYOM3,0.0041899025496837435,0.0,0.0
IL22RA1,0.003993472928878955,0.0,0.0
IFNLR1,0.0,0.0,0.0
STPG1,0.010699463557416359,0.003518665254166998,0.0
NIPAL3,0.02394208488880543,0.012811194715193803,0.0
RCAN3,0.010204579449518199,0.007923846477920948,0.0
NCMAP,0.0064499824421281856,0.0,0.0
SRRM1,0.01466861147266345,0.016085678524942734,0.008775953363776883
CLIC4,0.02372584294127818,0.01537224138784014,0.0056127097913349095
SYF2,0.01565798586267053,0.0,-0.014514617096329972
RSRP1,0.021615064875201442,0.025777163090734977,0.011936253461055375
RHD,0.010384440694397014,0.009594823984854475,-0.01339484377881528
TMEM50A,0.0206513386816419,0.0072330742706668595,-0.01438544229661792
RHCE,0.0030156666071661916,0.009082640875555213,0.006267308461929551
TMEM57,0.014706573511203733,0.008921550148881284,0.007788975260164947
LDLRAP1,0.012243892364347786,0.009094427923384172,0.0
MAN1C1,0.004426626716138137,0.0126338903536459,0.010391053367579233
SEPN1,0.0,0.0041776563222868076,0.0
MTFR1L,0.010005182444345131,0.00707441788065827,0.0
AUNIP,0.004169173505331688,0.006764679161761591,0.0
PAQR7,0.00329098347211632,0.0,0.0
STMN1,0.040650052570723086,0.022559138490710284,-0.028229965618551144
PAFAH2,0.0044890626339586185,0.013022919767431394,0.0
EXTL1,0.0,0.0,0.005950989932073579
TRIM63,0.0,0.003771108921115911,0.0
PDIK1L,0.008167535392105338,0.0,0.0
ZNF593,0.0053616530264097425,0.004762534300159994,0.0
CNKSR1,0.005925743554284673,0.0,0.0
CEP85,0.007106186587784948,0.014148716003001554,0.009730466115648442
SH3BGRL3,0.021019780973123337,0.009180280787828832,-0.006840059735719088
UBXN11,0.004371505869666595,0.004533767243461155,0.0
DHDDS,0.008883713094592214,0.004524785057657952,0.0
HMGN2,0.022048217575111467,0.0061381978309767455,-0.01297964148311384
RPS6KA1,0.0033812378518573976,0.0,0.0
ARID1A,0.014601692031863709,0.010781746019254867,0.010466904041734303
PIGV,0.005186840690639684,0.0,0.0
ZDHHC18,0.003771914808572426,0.0,0.006685544292281024
GPN2,0.00644197692651041,0.0,0.0
GPATCH3,0.005542062519090904,0.0,0.0
NUDC,0.02023342879177311,0.005820541963227159,-0.013136851678473553
TRNP1,-0.0029730439135107973,0.0,0.0
SLC9A1,0.004429002933819009,0.0112638725808351,0.0
WDTC1,0.010303421551821044,0.009000639362875911,0.0
TMEM222,0.01187106111892539,0.0,0.0
WASF2,0.019383354750047994,0.00726367927379498,0.0
AHDC1,0.008438886575695415,0.0,0.009994226610097984
FGR,0.0029797686584695305,0.0,0.0
IFI6,0.004742597237123021,0.005799146455803327,-0.008967736485771392
FAM76A,0.006651183386261684,0.0,0.0
STX12,0.015194074583287264,0.007392595841776282,0.0
PPP1R8,0.012082928463075591,0.0,-0.00801727927874277
THEMIS2,0.011219366800942356,0.008638878285908012,0.0
RPA2,0.009924388939057574,0.005265353098678932,0.0
XKR8,0.0064366292676779156,0.0,0.0
EYA3,0.011089139337039693,0.015203521065028596,0.01594568389663661
PTAFR,0.00637390063522317,0.006508175145281344,0.0
DNAJC8,0.018809316678050775,0.004917406918528408,-0.010670479910644754
ATPIF1,0.012582506852084058,0.017248652858491836,-0.00962889094196184
SESN2,0.0,0.0,0.0
MED18,0.006876575031199811,0.0,-0.007629456288607018
PHACTR4,0.015565765556324959,0.020890425088281296,0.02031597441269558
RCC1,0.013168439814180278,0.0,0.0
TRNAU1AP,0.01321109843651299,0.008480953281120637,0.008829538093176659
TAF12,0.013180261054548517,0.004279112241373862,0.0
GMEB1,0.004760592826158811,0.006731081971782023,0.008380918671915188
YTHDF2,0.012611890634890335,0.0,0.0
OPRD1,0.003499606830142993,0.0,0.005534814177857201
EPB41,0.012079256514430942,0.005039208599217216,0.0
SRSF4,0.015554653801546064,0.01171771763625701,0.008179543730601261
MECR,0.008063216089496828,0.009450002363027055,0.0
PTPRU,0.0,0.00795627437117889,0.0
MATN1,0.0016640838216587565,0.0,0.0
SDC3,0.0,0.005458978751230107,0.0
PUM1,0.018013648356830066,0.01001279877576251,0.008168671719760965
NKAIN1,0.0,0.014320523863558485,0.010263516269025476
SNRNP40,0.011840065078589953,0.01324995546209741,0.006112491052119839
ZCCHC17,0.013171815428938388,0.008188274226232644,0.0
FABP3,0.006046944561468863,0.007879930942170935,0.0
PEF1,0.01298605989747785,0.0,-0.007787217264832804
COL16A1,0.008545787417266724,0.022776489487990416,0.0228222565078393
ADGRB2,0.006758733611027691,0.00457333612193475,0.0
SPOCD1,0.004079398258472696,0.005052556178545602,0.005576200913337664
PTP4A2,0.009542382787729325,0.009744311781435713,0.007668033689411633
KHDRBS1,0.01353483218278827,0.01126034958341068,0.007974474063280378
TMEM39B,0.007547554706302272,0.006543096751557756,0.008666985258678914
KPNA6,0.01927052973871661,0.012030546520444635,0.009113531255061376
TXLNA,0.006419366848486322,0.0,0.0
CCDC28B,0.0037184963974637927,0.0,-0.0067631902335387
IQCC,0.0026201886796608483,0.006784665037075649,0.0
DCDC2B,0.0,0.005067171440833036,0.0
TMEM234,0.003518175772594337,0.0,0.0
EIF3I,0.01210121172514059,0.0,-0.008181671200371672
LCK,0.0,0.0,0.0
HDAC1,0.01009273742121461,0.007055689511348315,0.0
MARCKSL1,0.047714088193056295,0.047525215756411644,-0.029697246041130367
TSSK3,0.0,0.0076690839663466175,0.006999752332217423
FAM229A,0.004245377110342039,0.0,0.0
BSDC1,0.016463600687939006,0.009469585906370107,0.0
RP1-27O5.3,0.00386857544371769,0.011127281965515892,0.006732491281568944
ZBTB8A,0.004988858116327077,0.006434066782338521,0.0
ZBTB8OS,0.010963973096275462,0.013597069169905574,0.012208589457995037
RBBP4,0.01800791004055874,0.009947275947458884,0.0
SYNC,0.01688414421277338,0.006408029713026069,-0.009826576021596176
KIAA1522,0.0,0.0,0.0
YARS,0.01373037229404726,0.009218043326130437,0.0
S100PBP,0.009367215377323754,0.01562974017953643,0.01811335096161694
FNDC5,0.0,0.0,0.0
HPCA,0.0,0.0,0.0
TMEM54,0.006349404233979198,0.0,0.0
RNF19B,0.006763729010740036,0.0,0.0048446261267938665
AK2,0.017906389400244645,0.00605474182480909,-0.008512545595854328
AZIN2,0.00782116838482673,0.012607041962077445,0.0
TRIM62,0.00912107254236635,0.01748853622692722,0.008666064158925561
ZNF362,0.007120776242364216,0.010837131655140423,0.0
A3GALT2,0.0040083637392838,0.0,0.0
PHC2,0.01721101494694932,0.017819108693782344,0.009583314603264621
ZSCAN20,0.005278680824754622,0.0,0.0
CSMD2,0.011113629100256678,0.0,0.0057731041888622065
C1orf94,0.0,0.0,0.0
SMIM12,0.009221533238355705,0.0062647231157013745,0.0
DLGAP3,0.0,0.0,0.0
ZMYM1,0.008986445782984846,0.009513064194632511,0.005038089124035976
SFPQ,0.01959761840488778,0.013226993065261133,0.0
ZMYM4,0.025655329027575537,0.012085243029243412,0.0
KIAA0319L,0.01453135377017505,0.013515241506406584,0.01219479804331083
NCDN,0.005378601536439282,0.0,0.0
TFAP2E,0.0,0.015078621836211847,0.0
PSMB2,0.019562477973259773,0.008522063588996594,-0.012216077617400727
C1orf216,0.005253428773297141,0.006533792181460443,-0.009032092139840416
CLSPN,0.00418315921639585,0.0,0.0
AGO4,0.010584937257820021,0.010820529863835245,0.008478133588798484
AGO1,0.00853138748395645,0.0,0.005663950409653671
AGO3,0.01704826781078366,0.0183995616547976,0.01774839163652944
ADPRHL2,0.010139259651395156,0.005864988395695558,-0.006021613155290208
COL8A2,0.005313049636741006,0.0,0.0
TRAPPC3,0.011235205164624602,0.005681459702394498,-0.005052639150679132
MAP7D1,0.022841781782136517,0.01658508202295931,-0.009538131605844873
THRAP3,0.01355964930106638,0.010074046357420926,0.0
STK40,0.0066336943211697825,0.0,0.0
LSM10,0.011028716861114202,0.0,-0.01078162700571221
OSCP1,0.004930823209375025,0.0,0.0
MRPS15,0.010071917347584898,0.0,0.0
GRIK3,0.0028961300167522188,0.0,0.005920287020503559
ZC3H12A,0.0,0.0,0.0
MEAF6,0.013867656837660097,0.006669132407566666,-0.004791089750474754
SNIP1,0.0058848735150693245,0.0,0.0
DNALI1,0.0,0.0,0.0
GNL2,0.007469847587619023,0.006874636823224969,0.0
C1orf109,0.007152781136659441,0.0,0.0
CDCA8,0.0062900639776080885,0.0,0.0
EPHA10,0.003776933484903099,0.0,0.0068398828631364185
MANEAL,0.005233183779157038,0.0,0.0
YRDC,0.006302797565149182,0.0,0.0
C1orf122,0.025882623176697706,0.017085278432015915,-0.010395291310373724
MTF1,0.008594832882200566,0.007093467550266193,0.0
INPP5B,0.008468097732474677,0.0074513197606686545,0.013122290447113485
SF3A3,0.009883913184759074,0.006941066138605613,0.0
UTP11L,0.00750135554648897,0.0,0.0
POU3F1,0.0026267816850251155,0.0,0.0
RRAGC,0.0113858659334242,0.0,0.0
RHBDL2,0.011537800384681444,0.028192883428899664,0.018767944975709997
AKIRIN1,0.018070081147682337,0.014415691823778956,0.0
NDUFS5,0.015404620655452332,0.017162542259699723,-0.012019723714099376
MACF1,0.0233029591672444,0.02667718393649805,0.018813941057552814
BMP8A,0.0,0.014291469442174357,0.012651128455578815
PABPC4,0.009070420440134268,0.0,0.005970753167691158
HPCAL4,0.0,0.0,-0.004424689017714124
PPIE,0.008883954749224942,0.004645875140543994,0.0
BMP8B,0.007402187168935462,0.0,-0.004858069296291269
TRIT1,0.010899938873597519,0.01146615321924287,0.0
MFSD2A,0.006395331630796474,0.005398083219763853,0.0
CAP1,0.02146547339855517,0.004733776282348154,-0.011560953756592031
PPT1,0.01218786667378162,0.0,0.0
RLF,0.013358857392472072,0.014224322103155267,0.012500748819655863
ZMPSTE24,0.016809660123353172,0.0,0.0
COL9A2,0.015702120477620096,0.03101416125471348,0.007784733418130397
SMAP2,0.007063325554608205,0.003801293585501725,0.0
ZFP69B,0.0,0.0,0.0
ZFP69,0.005762495731461985,0.004904205793748101,0.0
EXO5,0.002782273014192634,0.005383508441498552,0.0
ZNF684,0.009892818028672262,0.006387338680051485,0.0
RIMS3,0.0,0.0049317953169918,0.0
NFYC,0.007670896041768579,0.01073067783491487,0.006090097781329964
KCNQ4,0.00458973097414813,0.0,0.0
CITED4,0.0030323776877604312,0.0,0.0
CTPS1,0.008016217165018007,0.0,0.0
SLFNL1,0.00711113754538889,0.012800108735340127,0.0
SCMH1,0.0081152479774439,0.016604486416216806,0.014890733796935743
FOXO6,0.0036332752753595317,0.0,0.0
HIVEP3,0.014068124008382747,0.02695450032507989,0.027099525478131974
FOXJ3,0.021703368303114656,0.011233969912911772,0.007011226533502478
RIMKLA,0.0030198277310059104,0.005021824330787001,0.0
ZMYND12,0.00483029740023579,0.008571376476097209,0.004031397258383878
PPCS,0.009380253838389611,0.005337003473544886,0.0
CCDC30,0.010214596071013488,0.00481225759552322,0.009035597065632294
PPIH,0.0060451037392710025,0.0,0.0
YBX1,0.0260682078480243,0.0,-0.024188857493746756
P3H1,0.006481220327650097,0.0069053912373115605,0.0
C1orf50,0.010382170458192893,0.0046081275545621974,0.0
SVBP,0.01065302742028619,0.004034761261458971,0.0
ERMAP,0.0,0.005680678476435304,0.0
ZNF691,0.002745345734591743,0.0,0.0
SLC2A1,0.016846407238875618,0.0,-0.010671413935180412
EBNA1BP2,0.014097658241061918,0.0050424819010718245,0.0
CFAP57,0.00822865934573007,0.008613284966895417,0.0
TMEM125,0.02191515733107285,0.01980934345910125,0.0
TIE1,0.006495840000646154,0.0,0.0
MPL,0.003092010064839325,0.0,0.0
CDC20,0.003545331386674539,0.0,0.0
ELOVL1,0.02435445443008078,0.012291245533569247,0.0
MED8,0.008186705332989788,0.0,0.0
SZT2,0.005239194799693611,0.006166380394099016,0.006693964062584546
HYI,0.011499569994887928,0.0,-0.007519767402217208
PTPRF,0.009923911055072409,0.02335901222858036,0.016811680859120107
KDM4A,0.0070785825613251885,0.00806556942496385,0.005866396385981112
ST3GAL3,0.00866487766777395,0.013466948785963533,0.014759521762265002
IPO13,0.014471887621686927,0.012657248123816984,0.0
DPH2,0.006295528115835239,0.0035103405808077233,0.0
ATP6V0B,0.028270413640312457,0.0,-0.018985675674571954
B4GALT2,0.002544648934890481,0.006711675085032905,0.0
CCDC24,0.0,0.0050840345358847665,0.0
SLC6A9,0.020881634904970487,0.005774810201579232,0.0
DMAP1,0.01141128052298802,0.004905181922775562,-0.010973189880022898
ERI3,0.011095926567166263,0.011386676022849786,0.0
RNF220,0.004669755789626941,0.03721940156643998,0.051987211470166564
TMEM53,0.01323375458619205,0.004267059121490571,-0.008334457287361405
C1orf228,0.00698939953772505,0.00840836063703241,0.007204321914560217
KIF2C,0.0,0.0,0.005762322743106079
RPS8,0.038180066613687745,0.0,-0.03223192551054153
PLK3,0.00237388613253912,0.007603351040325605,0.0
PTCH2,0.0027067251461474094,0.004204478555235271,0.0
EIF2B3,0.011524435878518723,0.0,0.010553961997023084
HECTD3,0.007037450249138775,0.0,0.0
UROD,0.013247706031767129,0.004693117919491901,0.0
ZSWIM5,0.015064396656861831,0.015168787591541194,0.008889623403907976
MUTYH,0.008218602536121458,0.007685887927533897,0.0
TOE1,0.005848416626387005,0.0,0.0
TESK2,0.010092650664649781,0.038178397386053525,0.035152633849930295
CCDC163P,0.0,0.0,0.0
MMACHC,0.007778919928672832,0.009800180073550269,0.0
PRDX1,0.04243541383814222,0.011138603603128282,-0.03678153612033522
AKR1A1,0.012383311412070693,0.010129009419068804,0.0
NASP,0.019514153682246828,0.026276814959776927,0.020052602240982556
CCDC17,0.0,0.0,0.0
GPBP1L1,0.016050710074861904,0.013521083286232822,0.01247901700922313
TMEM69,0.011531634595605352,0.008052365076949744,0.0
IPP,0.006476447131655681,0.00967680157628999,0.006324037345091113
MAST2,0.009855764975484994,0.011326474727715807,0.013601387124787204
PIK3R3,0.0,0.0,0.0
TSPAN1,0.0030811392721665646,0.0,0.0
POMGNT1,0.01586302425891762,0.014063254090685168,0.0
LURAP1,0.00430487039310682,0.011140485993543165,0.013191347540153704
RAD54L,0.0037308097762497805,0.004794205017680514,0.008914597297729107
LRRC41,0.010067722041385167,0.005425980307705665,0.008912656550901565
UQCRH,0.015395288540714255,0.011801934484971039,-0.013400130292358621
NSUN4,0.008194658062107361,0.005730864152030224,0.0
FAAH,0.008231257697736395,0.0188719408357595,0.012700828666571701
MKNK1,0.003215975157162895,0.008614966415506572,0.0
ATPAF1,0.010099427620375613,0.010915467585357172,0.0
EFCAB14,0.018807870812653116,0.004179365908632981,-0.0063647849827605015
CYP4B1,0.003771436730537734,0.0,0.003616814731124132
CYP4X1,0.0,0.0,0.0
STIL,0.005502631858823797,0.0,0.0
CMPK1,0.012826032313756248,0.0,-0.007192310879248014
TRABD2B,0.003967003277525702,0.004861215160822179,0.006952134214651405
SLC5A9,0.007162775592286721,0.009820241420248347,0.0
SPATA6,0.020933611964024684,0.029286257217113233,0.021148627926655415
AGBL4,0.00790341973475721,0.007065638771902219,0.005823282493271836
ELAVL4,0.0,0.0,0.0
FAF1,0.01554819339985622,0.02239576739437479,0.03015916544049335
CDKN2C,0.011532059163698778,0.0,-0.011717358277806171
RNF11,0.014617817963989435,0.0059615998304239325,0.0
TTC39A,0.0035581704821328556,0.0,0.0
EPS15,0.019844749002338288,0.023856630196636835,0.01388086594253329
OSBPL9,0.01429988202654714,0.022709441562886873,0.009286788874665181
NRD1,0.02777900119658354,0.02128227576944656,0.0
RAB3B,0.0,0.0,0.0
TXNDC12,0.009791729513393403,0.0,0.0
BTF3L4,0.008496292799220165,0.004382514343550751,0.0
ZFYVE9,0.010574085732630693,0.011001143633267303,0.005921851493974787
CC2D1B,0.00680909842859499,0.0,0.0
ORC1,0.005555435877454218,0.0,0.0
PRPF38A,0.007759900299045849,0.0,0.0
ZCCHC11,0.01999874513045602,0.012317883864594262,0.01083732594611234
GPX7,0.005544651496362839,0.0038532199495525886,0.0
FAM159A,0.004348461481060842,0.0,0.0
COA7,0.008145920976598824,0.005614340118853568,0.0
ZYG11B,0.013233181265764645,0.005518936221940149,0.006483602357844995
ZYG11A,0.0,0.0,0.0
ECHDC2,0.0022827046676775894,0.008460377265280651,0.004848884317665628
SCP2,0.010107572592746321,0.013911937981347666,0.0
