,0,1
0,-0.017756494660198543,0.009476309675540343
1,-0.005143365415720874,-0.002100381976271531
2,-0.0009079364391866937,-0.010441997758397407
3,0.0386834791279376,0.015466643283736517
4,0.015456749730573587,-0.009458277407100915
5,-0.004990789550515252,-0.009965668907484864
6,0.01858869306661888,-0.005329065750849387
7,0.004174728529503234,-0.008530245730161364
8,0.029040536175137924,-0.00011543066078769805
9,-0.009103127615629425,0.01041826829797328
10,-0.02305251796902505,0.0018448231782222792
11,0.0031433668140139186,-0.006762669186210196
12,-0.0038797297680388688,-0.005760828755821754
13,-0.011941046443030477,0.0005930306142692187
14,-0.021601248482887355,0.0053930801428652775
15,0.0027399645180055734,-0.011578569319414717
16,0.031176855837239767,0.0005284041294781074
17,-0.018616155006418018,-0.004789716224955204
18,0.025194017538181533,-0.002865367792263833
19,0.03150362253271039,0.00469837909223447
20,0.010500616203483542,-0.004765333263300649
21,-0.00833505383915707,-0.006150933859459987
22,0.030661407949718066,0.011104275412188095
23,0.03883424996253759,0.005716693175146905
24,-0.003334932983658034,-0.010619177304564987
25,-0.02776561298032667,0.01324856706637756
26,0.03983474971759577,0.011971374446536606
27,-0.019120098601097403,0.00979064730924521
28,0.010739731355391491,0.005887317080324338
29,0.020783198771084692,-0.0076924128427884935
30,-0.027204934920443156,0.012489399228769132
31,-0.0021686272747127424,0.0033945194836350182
32,-0.0017436868017664095,-0.001440314701409003
33,-0.009207976814918292,-0.009396957764697409
34,-0.028512899425842408,0.012026886986043775
35,0.0044201118964253,-0.0027203533301027208
36,0.006213090212891618,0.006902797469478858
37,-0.02573018495537293,0.00160803672995069
38,-0.008056304301886873,-0.00949067741443877
39,0.015015934312195537,-0.007915945682582769
40,-0.016527961576104262,0.007916247012277899
41,-0.02816639254029881,0.0033233860660912616
42,0.039024937343915045,0.007665135478520821
43,-0.0052096786387331616,-0.008989332154339887
44,-0.009371465620923548,0.009055581985228874
45,0.015432528269507636,-0.0062727402424459676
46,0.030131091820691173,0.011435789501389581
47,0.03250223583080557,0.0017192865158376157
48,0.0040755841686457295,0.006425283274591685
49,-0.02153052684063355,0.005173452051185124
50,0.014590989163536126,-0.00714864026800963
51,-0.004710475993434813,-0.004725592007952022
52,-0.019528668865269844,0.010689255779871515
53,0.027628374496965175,0.0031289828921499245
54,-0.01934961771369001,0.011250798908093902
55,-0.03310872998515417,0.009588409897078305
56,-0.011285589774026583,-0.008025672731072282
57,0.04365878984469882,0.010911001960116873
58,0.0377753986003861,0.0041932407558608435
59,0.03129091590823045,0.0008755426641811176
60,0.005544854645917578,-0.010211704003646188
61,-0.012777162002651167,0.006050255715324706
62,-0.006376575975037346,-0.009111073007993185
63,-0.011575516859939535,0.0007763960656694947
64,-0.017719974681416922,-0.0009225949314093849
65,5.915219773296751e-05,-0.009981152956040396
66,-0.009068847810202937,-0.0042530139193938075
67,0.026704449005112145,0.0092961008543101
68,0.015337194142439729,-0.006206876518855509
69,-0.012782170948439956,-0.00602492259964458
70,0.0015735696817752239,-0.010537331747329308
71,-0.029586972767328527,0.010658289805208509
72,-0.017322345310356882,-0.003126294161664662
73,-0.024500620487443833,-0.001339145830458625
74,-0.010273728462889074,-0.0004529621982870523
75,0.027911720032176793,0.007189512164169747
76,0.00436297457617739,-0.012187000068516038
77,0.019600126837653376,-0.009095316207631828
78,0.003236418078490305,-0.0011832161938230416
79,0.009729297256433376,-0.00926650293540738
80,-0.02100879990179641,-0.003487706690096412
81,0.04566527148220405,0.017523298341766292
82,-0.01024860457050892,0.003217344497236328
83,0.028142669102271638,-0.0034529868313238426
84,0.017633383946466838,0.005554458927709024
85,0.0008085701969288661,-0.00594481040901052
86,-0.014127845057255626,0.0008873238715688485
87,-0.010437983788377032,0.0022771588389349827
88,-0.022821527767644827,-0.0023999138978678886
89,0.0012825818431188173,-0.011460028825525877
90,-0.009904014955546561,-0.007523763897318851
91,-0.007308104226173891,-0.00570416470984161
92,0.028747941996609804,-0.0021784267747006502
93,0.018535552999725403,-0.007897314591126194
94,0.014797398521140455,-0.008674018422213907
95,-0.011033707960216552,-0.006039262721824098
96,-0.019120879008271696,-0.0055210940997993015
97,0.018983350835208374,0.006498544842462069
98,0.02829623867486629,-0.00361474169570715
99,0.04186247706255697,0.016190245387715727
100,0.0020731240681867006,-0.005804051872717445
101,-0.004402777031880248,-0.005643404339714872
102,-0.02926700592769695,0.002696664570219441
103,-0.01087070590687238,0.000508811417423101
104,0.015885147712942284,0.005769161571415997
105,-0.03086272601196031,0.004138324078715856
106,0.01652224264132562,0.003741626250363496
107,-0.022964338916630942,0.005590450981964109
108,-0.007211975118206935,0.00907809566857153
109,-0.020689284331175995,0.009766630365708358
110,-0.025713860696521807,0.004730432288090944
111,-0.028667175349886956,0.013237027533731332
112,-0.009574288291715194,0.007952255290097777
113,-0.008329297360869709,0.00845123698633768
114,0.01919776917357646,-0.009222235204406546
115,0.04357775301850759,0.015872100667188024
116,-0.026270307855101253,0.007107022016075729
117,0.00950475560376944,-0.009578599399918977
118,0.01893810852223808,-0.004393589899510397
119,-0.0090918801713981,0.006860816999052824
120,0.008085788156958347,-0.00804635420126468
121,0.008432023066818266,-0.006594024075643068
122,0.020569447433214157,-0.00607103310794454
123,-0.005485097870081318,-0.010067995129818125
124,-0.019207940700066536,0.0028408279624332756
125,0.03907269560035967,0.008991257215701076
126,-0.0018914380637785465,-0.008387999107317978
127,-0.019812329026461854,0.007403328080860038
128,-0.01577619101264728,-0.003329990922339082
129,0.015279497658046436,-0.009912446123361479
130,-0.0017902997390609064,-0.0056349918564250106
131,-0.0247170670711297,0.011080061434601565
132,-0.020429141349287694,0.005194879740671737
133,0.03326428063003047,0.0001245968457715967
134,0.03602827222235268,0.015710504571984606
135,-0.0262288520426722,-0.0019233325459564294
136,-0.007170552172266309,-0.004575981317002255
137,-0.025043161670137426,0.0015963686636879942
138,0.013889366338395185,-0.011028158869866427
139,0.011905661337708793,-0.0024543247305979757
140,-0.016797075324291047,0.007838380228813464
141,0.019291638761392938,-0.006284667505979262
142,0.029499022739876216,-0.001122178935014077
143,-0.007248974564783316,-0.007950290300232466
144,0.04395494989001789,0.01454440049152397
145,-0.007950310556641096,0.002000388195009649
146,0.04417855969606034,0.013791463506444465
147,-0.007964874924587062,-0.007463050996629986
148,-0.00519758814364586,-0.00751479376392069
149,-0.020383951621049105,-0.0034431224208497308
150,-0.028243205702526565,0.00309672308571258
151,-0.021843138847763573,0.0007824161357236322
152,-0.02288577017307562,-0.004804554282616333
153,-0.01814769451804504,0.0067020750014198825
154,-0.013277650258704646,0.003979794480086315
155,-0.021333087488129992,0.012208986045009168
156,-0.026359298532035516,0.001784383922151512
157,-0.014018472146468432,0.007432066786124341
158,0.005986954088027559,-0.006768862643262013
159,0.003848035694642306,-0.011451152363564742
160,0.008095084688833224,-0.009940144260425927
161,-0.013031121348819385,-0.006845031596295875
162,0.03405342590672709,0.006476726825354981
163,0.01210709964196616,-0.009613184055609524
164,0.005348607942886275,-0.008784338089745549
165,-0.013176082976358309,0.004824033274756469
166,0.024690815827459578,-0.006007358987615209
167,0.032324901378252766,0.0044843926511172385
168,-0.00985703529554269,-0.007302340479477068
169,-0.016664791578879273,0.008275044142020245
170,-0.01962281752564314,-0.0023980095451169386
171,0.03224550252596763,0.0011333261412945481
172,-0.008277936128397905,0.00874253277908811
173,0.01250650653870691,-4.012765188228459e-05
174,-0.03145460472343756,0.0019452503587874693
175,0.00894387669983816,-0.006379663192686264
176,-0.0036904976022033944,-0.004608415963477582
177,-0.02232525756495613,-0.0008751492179553921
178,0.020303432726063796,-0.007073500220233428
179,0.03507226698155539,0.0030097115935769376
180,0.033287906446369246,0.0023165831470600075
181,-0.019209839738864996,0.010895057079334016
182,-0.005831136037939109,-0.0007898796826538221
183,0.03517821351432568,0.004271576250234135
184,-0.005602740002924891,-0.010086226766940586
185,0.00036059971162213933,-0.007573583078177274
186,-0.014175738872298508,-0.00516537446498521
187,0.0008912176296218,0.006472328517789197
188,-0.00852086141015805,-0.006666308212672763
189,0.0387153571999414,0.017378188227341967
190,0.03266216794307595,0.0007351055442504767
191,0.029326347684000286,-0.0030945222940996814
192,-0.005581609910918791,-0.008678253717691197
193,-0.009402557329667605,0.0022937178209769095
194,0.013537118810700348,-0.005048026948663437
195,-0.016790204930551646,-0.0021839826258465474
196,0.0002921743913349565,0.0059204039705364276
197,-0.023233981905422238,0.010722721954526069
198,-0.01765715783957113,-0.0037455784927055156
199,0.014163315542241815,-0.007319490025406645
200,-0.009454423618563947,0.0003682722552887245
201,-0.022116537824863867,0.008441327312092451
202,0.010691010602171922,-0.011205503425826043
203,0.024592557016976012,0.0004703441910100909
204,0.01869676960611838,-0.007694782988880768
205,0.010156998676873573,-0.004957998580969608
206,0.020775703320025457,0.005054707228359429
207,-0.02050269636602219,0.011464153048400472
208,-0.020287802833824708,0.011834950380980879
